indiv,date,date_mission,site_mission,seqtot,sexe,NS_name_mission,geography,x,y,nuit
F603,11/15/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS5N_novb12,allo,371590,6946627,6
F6,11/18/2011,novb11,SAN2_RHINO_novb11,R.pumilio.nord,F,BX_novb11,symp,373254,6937200,7
F6,11/12/2011,novb11,SAN2_RHINO_novb11,R.pumilio.nord,F,AG_novb11,symp,373237,6937191,7
F6,11/13/2011,novb11,SAN2_RHINO_novb11,R.pumilio.nord,F,AG_novb11,symp,373237,6937191,7
F6,11/14/2011,novb11,SAN2_RHINO_novb11,R.pumilio.nord,F,AG_novb11,symp,373237,6937191,7
F6,11/15/2011,novb11,SAN2_RHINO_novb11,R.pumilio.nord,F,AG_novb11,symp,373237,6937191,7
F6,11/16/2011,novb11,SAN2_RHINO_novb11,R.pumilio.nord,F,AG_novb11,symp,373237,6937191,7
F6,11/17/2011,novb11,SAN2_RHINO_novb11,R.pumilio.nord,F,AG_novb11,symp,373237,6937191,7
F599,11/8/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS7_novb12,allo,372527,6937904,4
F599,11/9/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS7_novb12,allo,372527,6937904,4
F599,11/10/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS7_novb12,allo,372527,6937904,4
F599,11/7/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS6_novb12,allo,372502,6937939,4
F597,11/17/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS10N_novb12,allo,371490,6946641,6
F597,11/14/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS9N_novb12,allo,371478,6946622,6
F597,11/13/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS7C_novb12,allo,371477,6946624,6
F597,11/12/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS1C_novb12,allo,371470,6946623,6
F597,11/15/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS2C_novb12,allo,371450,6946615,6
F597,11/16/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS2C_novb12,allo,371450,6946615,6
F595,11/9/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS26_novb12,allo,370604,6945806,6
F595,11/8/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS1_novb12,allo,370603,6945808,6
F595,11/11/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS111112-3_novb12,allo,370603,6945814,6
F595,11/6/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS16_novb12,allo,370601,6945811,6
F595,11/7/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS16_novb12,allo,370601,6945811,6
F595,11/10/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS23_novb12,allo,370598,6945811,6
F593,11/6/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS7_novb12,allo,370526,6945687,6
F593,11/7/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS7_novb12,allo,370526,6945687,6
F593,11/8/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS20_novb12,allo,370522,6945681,6
F593,11/9/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS20_novb12,allo,370522,6945681,6
F593,11/10/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS13_novb12,allo,370520,6945687,6
F593,11/11/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS111112-2_novb12,allo,370513,6945684,6
F589,11/5/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS6_novb12,allo,370525,6945688,7
F589,11/10/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS101112-2_novb12,allo,370522,6945691,7
F589,11/6/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS13_novb12,allo,370520,6945687,7
F589,11/7/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS13_novb12,allo,370520,6945687,7
F589,11/8/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS19_novb12,allo,370515,6945685,7
F589,11/9/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS8_novb12,allo,370514,6945684,7
F585,11/10/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS101112-1_novb12,allo,370555,6945752,6
F585,11/8/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS15_novb12,allo,370553,6945750,6
F585,11/9/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS91112-2_novb12,allo,370553,6945751,6
F585,11/5/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS11_novb12,allo,370549,6945753,6
F585,11/6/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS11_novb12,allo,370549,6945753,6
F585,11/7/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS11_novb12,allo,370549,6945753,6
F584,11/6/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS17_novb12,allo,370677,6945902,7
F584,11/7/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS17_novb12,allo,370677,6945902,7
F584,11/9/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS18_novb12,allo,370676,6945905,7
F584,11/4/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS5_novb12,allo,370673,6945896,7
F584,11/10/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS5_novb12,allo,370673,6945896,7
F584,11/5/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS12_novb12,allo,370669,6945901,7
F584,11/8/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS12_novb12,allo,370669,6945901,7
F581,11/6/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS15_novb12,allo,370553,6945750,7
F581,11/7/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS15_novb12,allo,370553,6945750,7
F581,11/9/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS91112-2_novb12,allo,370553,6945751,7
F581,11/10/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS91112-2_novb12,allo,370553,6945751,7
F581,11/4/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS3_novb12,allo,370550,6945742,7
F581,11/8/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS11_novb12,allo,370549,6945753,7
F581,11/5/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS9_novb12,allo,370548,6945747,7
F580,11/15/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS10C_novb12,allo,371415,6946616,6
F580,11/16/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS8C_novb12,allo,371411,6946590,6
F580,11/17/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS8C_novb12,allo,371411,6946590,6
F580,11/12/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS5C_novb12,allo,371408,6946598,6
F580,11/13/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS5C_novb12,allo,371408,6946598,6
F580,11/14/2012,novb12,BL4_novb12,R.d.dilectus,F,BL4_NS5C_novb12,allo,371408,6946598,6
F577,11/7/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS5_novb12,allo,372423,6937939,6
F577,11/6/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5B_NST5_novb12,allo,372417,6937982,6
F577,11/8/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NST2_novb12,allo,372408,6937987,6
F577,11/9/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS4_novb12,allo,372399,6937976,6
F577,11/10/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS4_novb12,allo,372399,6937976,6
F577,11/11/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS4_novb12,allo,372399,6937976,6
F575,11/9/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS26_novb12,allo,370604,6945806,6
F575,11/4/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS1_novb12,allo,370603,6945808,6
F575,11/8/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS22_novb12,allo,370603,6945804,6
F575,11/5/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS2_novb12,allo,370598,6945816,6
F575,11/6/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS2_novb12,allo,370598,6945816,6
F575,11/7/2012,novb12,BL3_novb12,R.d.dilectus,F,BL3_NS2_novb12,allo,370598,6945816,6
F566,11/2/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS14_novb12,allo,368910,6943510,5
F566,11/3/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS14_novb12,allo,368910,6943510,5
F566,11/5/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS14_novb12,allo,368910,6943510,5
F566,11/7/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS14_novb12,allo,368910,6943510,5
F566,11/4/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS41112-2_novb12,allo,368910,6943513,5
F565,11/7/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS31112_novb12,allo,368917,6943398,6
F565,11/6/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS3_novb12,allo,368916,6943400,6
F565,11/5/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS20_novb12,allo,368909,6943392,6
F565,11/4/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS41112-1_novb12,allo,368905,6943403,6
F565,11/2/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS16_novb12,allo,368903,6943395,6
F565,11/3/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS16_novb12,allo,368903,6943395,6
F562,11/9/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS9_novb12,allo,372469,6937978,6
F562,11/10/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS9_novb12,allo,372469,6937978,6
F562,11/5/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS1_novb12,allo,372411,6937959,6
F562,11/6/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS1_novb12,allo,372411,6937959,6
F562,11/7/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS1_novb12,allo,372411,6937959,6
F562,11/8/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA5_NS1_novb12,allo,372411,6937959,6
F560,11/6/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA4_NS2_novb12,allo,372377,6938023,6
F560,11/7/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA4_NS4_novb12,allo,372358,6938025,6
F560,11/8/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA4_NS4_novb12,allo,372358,6938025,6
F560,11/9/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA4_NS4_novb12,allo,372358,6938025,6
F560,11/10/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA4_NS4_novb12,allo,372358,6938025,6
F560,11/5/2012,novb12,SAN_1_4_5_1G_8_novb12,R.pumilio.nord,F,SA4_NS1_novb12,allo,372352,6938018,6
F56,11/15/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,AY_novb11,symp,372369,6937784,7
F56,11/16/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,AY_novb11,symp,372369,6937784,7
F56,11/13/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,AZ_novb11,symp,372367,6937791,7
F56,11/14/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,AZ_novb11,symp,372367,6937791,7
F56,11/17/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BW_novb11,symp,372357,6937795,7
F56,11/18/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BW_novb11,symp,372357,6937795,7
F56,11/19/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BW_novb11,symp,372357,6937795,7
F559,11/2/2012,novb12,SAN10_novb12,R.pumilio.nord,F,SA10_NS2_novb12,allo,370572,6939306,5
F559,11/3/2012,novb12,SAN10_novb12,R.pumilio.nord,F,SA10_NS1_novb12,allo,370567,6939306,5
F559,11/4/2012,novb12,SAN10_novb12,R.pumilio.nord,F,SA10_NS1_novb12,allo,370567,6939306,5
F559,11/5/2012,novb12,SAN10_novb12,R.pumilio.nord,F,SA10_NS1_novb12,allo,370567,6939306,5
F559,11/6/2012,novb12,SAN10_novb12,R.pumilio.nord,F,SA10_NS1_novb12,allo,370567,6939306,5
F558,11/6/2012,novb12,SAN10_novb12,R.pumilio.nord,F,SA10_NS4_novb12,allo,370576,6939312,5
F558,11/2/2012,novb12,SAN10_novb12,R.pumilio.nord,F,SA10_NS2_novb12,allo,370572,6939306,5
F558,11/3/2012,novb12,SAN10_novb12,R.pumilio.nord,F,SA10_NS2_novb12,allo,370572,6939306,5
F558,11/4/2012,novb12,SAN10_novb12,R.pumilio.nord,F,SA10_NS2_novb12,allo,370572,6939306,5
F558,11/5/2012,novb12,SAN10_novb12,R.pumilio.nord,F,SA10_NS3_novb12,allo,370554,6939307,5
F557,11/3/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS31112_novb12,allo,368917,6943398,6
F557,11/1/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NST6_novb12,allo,368913,6943374,6
F557,11/2/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS15_novb12,allo,368910,6943398,6
F557,11/4/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS15_novb12,allo,368910,6943398,6
F557,10/31/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS8_novb12,allo,368907,6943374,6
F557,11/5/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS41112-1_novb12,allo,368905,6943403,6
F555,11/2/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS1_novb12,allo,368937,6943529,6
F555,11/4/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS41112-3_novb12,allo,368929,6943533,6
F555,10/31/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS5_novb12,allo,368929,6943536,6
F555,11/1/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS5_novb12,allo,368929,6943536,6
F555,10/30/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS4_novb12,allo,368928,6943526,6
F555,11/3/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS13_novb12,allo,368926,6943535,6
F554,10/30/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS7_novb12,allo,368913,6943395,5
F554,11/1/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS8_novb12,allo,368907,6943374,5
F554,11/6/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS16_novb12,allo,368903,6943395,5
F554,11/7/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS16_novb12,allo,368903,6943395,5
F554,10/31/2012,novb12,BL1_novb12,R.d.dilectus,F,BL1_NS9_novb12,allo,368903,6943396,5
F514,11/11/2013,novb13,TDR6_novb13,R.pumilio.nord,F,TDR8_NS2_novb13,allo,415734,6625222,7
F514,11/12/2013,novb13,TDR6_novb13,R.pumilio.nord,F,TDR8_NS2_novb13,allo,415734,6625222,7
F514,11/14/2013,novb13,TDR6_novb13,R.pumilio.nord,F,TDR8_NS2_novb13,allo,415734,6625222,7
F514,11/15/2013,novb13,TDR6_novb13,R.pumilio.nord,F,TDR8_NS2_novb13,allo,415734,6625222,7
F514,11/16/2013,novb13,TDR6_novb13,R.pumilio.nord,F,TDR8_NS2_novb13,allo,415734,6625222,7
F514,11/17/2013,novb13,TDR6_novb13,R.pumilio.nord,F,TDR8_NS2_novb13,allo,415734,6625222,7
F514,11/13/2013,novb13,TDR6_novb13,R.pumilio.nord,F,TDR8_NS4_novb13,allo,415716,6625227,7
F50,11/8/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BD_novb11,symp,372386,6937815,8
F50,11/9/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BD_novb11,symp,372386,6937815,8
F50,11/10/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BD_novb11,symp,372386,6937815,8
F50,11/12/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BE_novb11,symp,372380,6937816,8
F50,11/11/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BF_novb11,symp,372362,6937828,8
F50,11/13/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BF_novb11,symp,372362,6937828,8
F50,11/14/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BF_novb11,symp,372362,6937828,8
F50,11/15/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BF_novb11,symp,372362,6937828,8
F492,10/23/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS16_novb12,allo,415853,6625214,5
F492,10/24/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS16_novb12,allo,415853,6625214,5
F492,10/22/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS17_novb12,allo,415844,6625243,5
F492,10/25/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS18_novb12,allo,415835,6625239,5
F492,10/26/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS18_novb12,allo,415835,6625239,5
F488,10/21/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS5_novb12,allo,415732,6625223,6
F488,10/22/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS5_novb12,allo,415732,6625223,6
F488,10/23/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS5_novb12,allo,415732,6625223,6
F488,10/24/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS5_novb12,allo,415732,6625223,6
F488,10/25/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS5_novb12,allo,415732,6625223,6
F488,10/26/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS5_novb12,allo,415732,6625223,6
F481,10/25/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS20_novb12,allo,415504,6625235,6
F481,10/26/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS20_novb12,allo,415504,6625235,6
F481,10/21/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS11_novb12,allo,415503,6625235,6
F481,10/22/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS11_novb12,allo,415503,6625235,6
F481,10/23/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS11_novb12,allo,415503,6625235,6
F481,10/24/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS11_novb12,allo,415503,6625235,6
F471,10/20/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS6_novb12,allo,415778,6625199,6
F471,10/21/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS6_novb12,allo,415778,6625199,6
F471,10/24/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS6_novb12,allo,415778,6625199,6
F471,10/26/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS6_novb12,allo,415778,6625199,6
F471,10/27/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS6_novb12,allo,415778,6625199,6
F471,10/25/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS15_novb12,allo,415773,6625166,6
F470,10/20/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS7_novb12,allo,415748,6625225,8
F470,10/22/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS10_novb12,allo,415737,6625212,8
F470,10/21/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS5_novb12,allo,415732,6625223,8
F470,10/23/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS5_novb12,allo,415732,6625223,8
F470,10/25/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS5_novb12,allo,415732,6625223,8
F470,10/24/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS14_novb12,allo,415728,6625193,8
F470,10/26/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS14_novb12,allo,415728,6625193,8
F470,10/27/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS14_novb12,allo,415728,6625193,8
F462,10/21/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS12_novb12,allo,415714,6625229,3
F462,10/23/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS12_novb12,allo,415714,6625229,3
F462,10/20/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS27_novb12,allo,415694,6625235,3
F461,10/21/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS13_novb12,allo,415667,6625330,4
F461,10/23/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS25_novb12,allo,415657,6625328,4
F461,10/22/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS26_novb12,allo,415655,6625330,4
F461,10/20/2012,novb12,TDR6_novb12,R.pumilio.nord,F,TDR6_NS9_novb12,allo,415648,6625310,4
F46,11/9/2011,novb11,SAN_1_4_5_1G_8_novb11,R.pumilio.nord,F,BK_novb11,symp,372253,6937938,11
F46,11/10/2011,novb11,SAN_1_4_5_1G_8_novb11,R.pumilio.nord,F,Z_novb11,symp,372238,6937954,11
F46,11/11/2011,novb11,SAN_1_4_5_1G_8_novb11,R.pumilio.nord,F,Z_novb11,symp,372238,6937954,11
F46,11/18/2011,novb11,SAN_1_4_5_1G_8_novb11,R.pumilio.nord,F,Z_novb11,symp,372238,6937954,11
F44,11/7/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BM_novb11,symp,372326,6937735,2
F44,11/8/2011,novb11,SAN_1_4_5_1G_8_novb11,R.d.dilectus,F,BM_novb11,symp,372326,6937735,2
F421,10/11/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS4_novb12,allo,406610,6808975,6
F421,10/12/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS15_novb12,allo,406586,6808920,6
F421,10/13/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS1_novb12,allo,406576,6808927,6
F421,10/14/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS1_novb12,allo,406576,6808927,6
F421,10/15/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS1_novb12,allo,406576,6808927,6
F421,10/16/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS13_novb12,allo,406572,6809007,6
F414,10/10/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS1_novb12,allo,406576,6808927,6
F414,10/13/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS1_novb12,allo,406576,6808927,6
F409,10/11/2012,novb12,SO15_novb12,R.d.dilectus,F,SO15_NS5_novb12,symp,411927,6811731,5
F409,10/13/2012,novb12,SO15_novb12,R.d.dilectus,F,SO15_NS5_novb12,symp,411927,6811731,5
F409,10/14/2012,novb12,SO15_novb12,R.d.dilectus,F,SO15_NS5_novb12,symp,411927,6811731,5
F409,10/12/2012,novb12,SO15_novb12,R.d.dilectus,F,SO15_NS6_novb12,symp,411926,6811727,5
F409,10/15/2012,novb12,SO15_novb12,R.d.dilectus,F,SO15_NSBO_novb12,symp,411926,6811717,5
F404,10/9/2012,novb12,SO15_novb12,R.pumilio.nord,F,SO15_NS4_novb12,symp,412003,6811876,5
F404,10/10/2012,novb12,SO15_novb12,R.pumilio.nord,F,SO15_NS4_novb12,symp,412003,6811876,5
F404,10/12/2012,novb12,SO15_novb12,R.pumilio.nord,F,SO15_NS8_novb12,symp,412002,6811881,5
F404,10/13/2012,novb12,SO15_novb12,R.pumilio.nord,F,SO15_NS8_novb12,symp,412002,6811881,5
F404,10/11/2012,novb12,SO15_novb12,R.pumilio.nord,F,SO15_NS7_novb12,symp,412000,6811881,5
F396,10/8/2012,novb12,SO15_novb12,R.d.dilectus,F,SO15_NS2_novb12,symp,411939,6811750,6
F396,10/9/2012,novb12,SO15_novb12,R.d.dilectus,F,SO15_NS3_novb12,symp,411928,6811730,6
F396,10/10/2012,novb12,SO15_novb12,R.d.dilectus,F,SO15_NS3_novb12,symp,411928,6811730,6
F396,10/12/2012,novb12,SO15_novb12,R.d.dilectus,F,SO15_NS3_novb12,symp,411928,6811730,6
F396,10/13/2012,novb12,SO15_novb12,R.d.dilectus,F,SO15_NS5_novb12,symp,411927,6811731,6
F396,10/11/2012,novb12,SO15_novb12,R.d.dilectus,F,SO15_NS6_novb12,symp,411926,6811727,6
F395,10/9/2012,novb12,SO8_novb12,R.d.dilectus,F,SO8_NS10_novb12,allo,409800,6808134,6
F395,10/11/2012,novb12,SO8_novb12,R.d.dilectus,F,SO8_NS10_novb12,allo,409800,6808134,6
F395,10/8/2012,novb12,SO8_novb12,R.d.dilectus,F,SO8_NS9_novb12,allo,409795,6808135,6
F395,10/10/2012,novb12,SO8_novb12,R.d.dilectus,F,SO8_NS9_novb12,allo,409795,6808135,6
F395,10/12/2012,novb12,SO8_novb12,R.d.dilectus,F,SO8_NS9_novb12,allo,409795,6808135,6
F395,10/13/2012,novb12,SO8_novb12,R.d.dilectus,F,SO8_NS32_novb12,allo,409790,6808136,6
F393,10/12/2012,novb12,SO14_novb12,R.pumilio.nord,F,SO14_NS4_novb12,allo,407671,6810927,6
F393,10/7/2012,novb12,SO14_novb12,R.pumilio.nord,F,SO14_NS1_novb12,allo,407670,6810891,6
F393,10/8/2012,novb12,SO14_novb12,R.pumilio.nord,F,SO14_NS1_novb12,allo,407670,6810891,6
F393,10/11/2012,novb12,SO14_novb12,R.pumilio.nord,F,SO14_NS1_novb12,allo,407670,6810891,6
F393,10/9/2012,novb12,SO14_novb12,R.pumilio.nord,F,SO14_NS3_novb12,allo,407668,6810887,6
F393,10/10/2012,novb12,SO14_novb12,R.pumilio.nord,F,SO14_NS1_novb12,allo,407670,6810891,6
F392,10/9/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS2_novb12,allo,406589,6808999,6
F392,10/11/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS2_novb12,allo,406589,6808999,6
F392,10/12/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS13_novb12,allo,406572,6809007,6
F392,10/7/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS7_novb12,allo,406572,6809010,6
F392,10/8/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS7_novb12,allo,406572,6809010,6
F392,10/10/2012,novb12,SO10_novb12,R.pumilio.nord,F,SO10_NS7_novb12,allo,406572,6809010,6
F387,10/7/2012,novb12,SO8_novb12,R.d.dilectus,F,SO8_NS5_novb12,allo,409766,6808154,6
